707	3	预约的明天来装系统 不知道应该装什么系统号 比想象中的要小 唉 小后悔
708	3	运行速度：性能没问题 屏幕效果：分辨率高，但感觉颜色有点差 外形外观：千万不要被很多评价误导了，毕竟价格在那里，实际看起来，和渲染图相差很大，满满的廉价感。转轴是塑料的，边框分离的，非一体成型，感觉也是塑料的。 其他特色：装完win10后不能联网，请到官网下载对应的主板和网卡驱动
709	3	屏幕明显偏黄 100%srgb没调好 风扇声音大  散热不行 别的还行
710	3	运行速度：一般，点开软件又延迟 屏幕效果：2K屏幕效果还不错，就是漏光严重 散热性能：还行，只是装系统期间发热严重 外形外观：外观还不错 ，如果是macbook那种屏幕比例会更好 轻薄程度：很薄，很nice 其他特色：. 装系统很麻烦 电脑小白不建议购买 2.电脑触控面板质感很差，敲击触控板会有共振感，体验很差，3.电池最差，充满电续航不超过6小时，而且使用过程中耗电特别快，频繁使用续航不会超过四小时，这个很无语。4.希望华为做出更好地产品
711	3	缺点 啥都没送 个人原因13寸2k屏有点不习惯 第三方系统不友好 客服不回 机身味道有点大 优点  音质特好，运行流畅  外观还行
712	3	外观好看，是我喜欢的类型。接口少，我需求不大，平时有个USB接口插U盘就够用了，但这个还要带根线，才能插U盘。还有，散热不好，电脑发烫。声音外放的话，安静环境下还行，但旁边要是有点吵，看视频的时候就听的不是很清楚，感觉声音好小。这是我第一次在京东买东西，电脑也是第一次买。京东送货速度快，但笔记本到手后，对于我这个电脑小白来说，很困难！虽然可以询问，但客服回答的，我不一定全都能懂，没有在实体店的体验好。
713	2	真的失望，续航三个小时也是没谁了，上午8点到11点，中间没敲代码，只是看看ppt记记笔记，就撑了三个小时，还有触控板逻辑混乱，双击经常失灵，软件适配并不是很好，对于一个工科生来说，PPT上的公式大多是乱码，下载字体后无果，但是屏幕是真的舒服，换成Windows应该还可以，但是这又有什么用呢，尿崩的续航彻底解毒了。。不知道客服说的续航10个小时哪来的...也不知道说的充电块快到哪里了，退了退了
714	3	电脑性价比比较好，送的鼠标就一个垃圾，到手就是坏的，客服解决一天也没解决个所以然。无语
715	2	因为触摸板太松申请换货，换货回来也就好一点点，要不是老婆怕折腾，我要换到满意为止?真不懂怎么采购的
716	2	无usb接口，无鼠标，无HDMI D-sub各种接口，各种不方便。。。
717	2	有点小坑啊，这个系统为啥要激活才能行了，告诉我还得花钱才行，
718	3	电脑实物很不错，客服这方面太差了，问个问题没人搭理你，我也是太佩服。
719	2	本来想双十一前买错过高峰期，货到得很快，结果晚上回宿舍打开包装用的时候，蓝牙鼠标怎么都连不上，本以为鼠标的事，结果试了另外蓝牙设备耳机手机音响，发现都连不上，才知道蓝牙坏了，刚买了来的新货蓝牙就有问题，一换货也没错过高峰期，来来回来耽误一个星期左右，希望卖家重视产品的质量！
720	3	机器颜值不错，但败笔就是键盘手感很差，还有就是一个USB口都没有，想插个*或鼠标都插不了（蓝牙鼠标精度、电量损耗等都不如U口鼠标），也没有VGA、HDMI等接投影的接口，只能再单独花好几百买个扩展坞，走哪都得带在身上，丧失了便携性。严重提示：买这个电脑只适合只用蓝牙鼠标，没有使用*和投影仪办公需求，就放家里当台式机用可以，想作为工作用电脑还是算了吧，严重不符。
721	3	三颗星我作为玩机党这里客观说一下我遇到的缺点。(图中有我用过的机器做对比)第一锐龙版续航狗屎，大概只能用三四个小时而且我只是低亮度下看720p视频。第二 屏幕布光不均黑屏下有明显漏光，ips通病，不过我的xps 和940电脑就没有漏光。第三后盖有一处缝隙很大，品控感人如第一张图所示。第四也是最重要的一点，网上很少有人提及的缺点。这也是我万万没想到的就是边框是塑料材质，宣传中真的是闭口不提，要是早知道我就不买了。而且仔细看边框还有毛边。第五风扇声音有点吵。第六触摸板一般滑动特别涩手。总的来说这款机器就像一个高颜值美女，远看不可方物，近看细节劝退。奥对了。送的蓝牙鼠标不错，值150左右。当然你们也不要被我说的缺点吓到。客观来说如果你很少用高端机器，或者还在用老古董的电脑华为这款不会让你失望。最后说一句 应该没有几个玩家能认识我最后一款用的电脑型号吧
722	3	还可以
723	3	散热性能：充电散热不行，边充电边用就更烫了！ 轻薄程度：官网说是1.3，但实际不止，偏重！ 外形外观：还是有质感的，不错！ 屏幕效果：也不错，清晰！ 运行速度：85分，刚买，不知道用着后会怎么样！ 其他特色：比较麻烦就是换微软系统和系统激活，现在还没激活，有些功能不能用！装wps的！电池正常使用在三到四个小时，没想象中好，充电也不是那么快！
724	3	机器到了3天，说下感受 优点，外观，屏幕，三星ssd， 体积小，重量可以接受，声音可以，散热可以，续航可以 缺点，之前在店里用过这个本，感觉挺好，速度可以，因为钱不多，加上不玩游戏，只办公，所以i3配512g是最省钱的选择，但是没这个配置，加上停产，无奈选择了r5加512g，买之前心有余悸，查了各种资料，说r5跟i3差不多，加上室友说amd近几年做的不错，所以双十一拿下了r5，各方面都可以接受，开关机挺快，唯独运行速度，还有打开软件速度，真的很一般，真比不过i3，更别扯i5了，不是说处理器过剩的时代吗？？？内存海力士2400的好像，评分7000多？超过全国21%电脑？懵逼了！！硬盘三星的的确可以，电脑偶尔还会卡一下！！！我12年的i5二代老笔记本装了ssd，sata接口的那种，win7系统，运行都比这个快一点！唉，如果之前知道这样，不会选择这个，以后也不会碰amd。 总结，如果你之前是机械硬盘，那这个笔记本会感觉很不错，如果是ssd，哪怕垃圾ssd，这个都不会感觉快。还有送的鼠标是真的垃圾，超级难用，不如我30块买的罗技最低端鼠标好用，华为怎么会送这个！总之，这个机器值这个价，华为加油
725	3	电脑性价比比较好，送的鼠标就一个垃圾，到手就是坏的，客服解决一天也没解决个所以然。无语
726	2	配置一般般，刚买的时候还好，慢慢感觉下来感觉有点跟不上了
727	2	显卡是磐镭的 与描述不符 键盘不好用也与描述不符
728	2	显示效果非常差。
729	3	送过来电脑少3个螺丝真是醉了   还要我自己买  真是醉了
730	3	不能说太好   我不知道是网络的问题还是电脑的问题   玩游戏老是卡
731	2	什么垃圾电脑，玩个英雄联盟都经常卡住的，还经常黑频，搞得老子排位分掉光了
732	3	还行吧，新机器有点慢，也有点噪音。 主页上显示6小时到货，结果亚一仓库没货，现发的货。三天到的。第三天都上班了，让快递在我下班的时候5点钟送，人家不同意，让我去他们公司自提。我上着班，请假回去拿快递，也就20分钟吧，让我去别的地方拿？草，第一次遇到这样的快递！还是京东快递！
733	3	还可以，只是我网络有点差
734	3	性能还可以，就是噪音太大了。
735	3	机箱螺丝有滑丝情况。 机箱声音大?????????
736	3	好了，我也用了多星期了。简单来说下优缺点。就从我开始用开始这几天内的评价，后续还会有追评。优点:①长时间开机稳定不卡（新机子都这样，后续看情况会追评）②显示器显卡性能中等，比较网购同价位电脑略强。缺点:①cpu和风扇性能较低，测试用DNF游戏温度达到50度。与1400左右价**主机cpu相差无几（仅温度方面，实用性能后续追评）②厂商自带系统更换会导致蓝屏无法开机，限制买家使用体验。（土话就是，我从你这买一碗面，我想放桌上吃也行我手里端着吃也行，结果我买完你跟我讲&ldquo;这只能放桌上吃，端着碗会碎，面就坏了吃不着了。&rdquo;那你为啥一开始不跟我说，等我付了钱你才说？）游戏玩家佛性买家一般不需要电脑换系统和删东西。这里仅对喜爱电脑桌面装扮的买家提一个醒。③主机声音有点大，戴上耳机后可以无视（新主机声音赶得上我用了5年的老主机了，小型台式电风扇2档，自行脑补声音多大，毫不夸张）（外设没测试，我新买的键盘和鼠标耳机）至于电脑永成本，~贴吧对照一下在搜***同款，是个新人小白都能知道这个具体多少钱。嫌组装费时费力的可以买一台体验。想体验更高的，我还是建议自己买配料组装。总的来说，价位偏高。
737	3	很好，系统更新有点问题
738	3	包装完好售后态度很好就是刚到手就出现了问题
739	3	外形外观：还行吧 画面品质：还行吧 跑分评测：还行吧 运行速度：还行吧 游戏效果：不知道
740	3	速度还行就是老蓝屏
741	3	目前还行，后期追评
742	3	画面品质：可以 运行速度：还行 外形外观：外形不好看 游戏效果：一般
743	3	运行速度：才用几天就卡，烦恼！ 包装保护：还可以！
744	3	还行，还可以，风扇声音大
745	3	东西不知道怎么样，没有见到，帮表弟下的单，物流很快
746	2	温度 是真的高 随便玩一下cpu温度就90+
747	3	除了屏幕漏光，其他挺好的
748	3	各种问题，反正用的挺烦的。
749	3	包装保护：还可以
750	3	还可以 就是老没有声音。
751	3	外形不错，但是没有键盘背光，唉?
752	3	买了有几天，出了一次毛病，其他还好
753	3	包装太简易，外观大气，显示效果不错。
754	3	性能一般  有卡顿 外观还不错
755	3	唯一不好的是不带电脑包，整体上还可以
756	3	开机之后就发烫不玩游戏也发烫其他的还行可以
757	3	还行吧，没有任何赠品
758	3	有些小瑕疵，通过京东客服圆满解决，为客服点赞
759	3	东西还不错，物流差的一塌糊涂 用一阵子再追加
760	3	用了一天白屏，强制关机才好，用起来还行
761	3	总体还不错，但是经常出现开机没有声音的问题
762	3	感觉机器烫手，单机游戏都玩的压力很大的样子
763	3	外形外观：很好看 跑分评测：三十四万分 运行速度：有点卡   给三分因为外星人控制中心没法用，更新老是下载组件。
764	3	比较好，比较好
765	3	包装保护：还可以 外形外观：很一般 画面品质：一般 跑分评测：没跑 运行速度：比较慢 游戏效果：没试过
766	3	挺卡的
767	3	还可以吧
768	3	运行速度：快
769	3	到现在闪屏问题也没有给我解决，其他性能很不错
770	3	运行速度：很快 跑分评测：31万 包装保护：还行 游戏效果：没怎么玩 画面品质：72色域真香 外形外观：不是老好看
771	3	电脑还不错，但是只有一个电脑，没有赠送任何配件
772	3	价格最低点买的，除了散热感人，其他不错，觉得超值
773	3	还行 跑分评测：27w 运行速度：还行 游戏效果：就是显卡差了点 画面品质：还是显卡差了点 外形外观：挺不错的 包装保护：一般般
774	3	用着还可以吧，性价比还行，等用一段时间再来评论。。。
775	3	京东送货速度快，服务好。但戴尔客服态度不行，傲娇&hellip;&hellip;
776	3	散热有待加强 开机CPU就五十多度 其他还可以
777	3	包装保护：好 外形外观：好 画面品质：好 跑分评测：未跑， 什么都没打开，温度71，问客服，全是机器人回答
778	3	商品还可以，只是价钱比其他品牌有点贵。保修时间多长
779	3	游戏效果：很烫 运行速度：快 偶尔会卡顿 包装保护：就一个盒子 有点慌 外形外观：还行 跑分评测：25万 画面品质：不错
780	3	电脑还行，关了睿频，风扇声音也没那么剧烈了。
781	3	外形外观：还行吧。 包装保护：一般，就一个纸盒子。 画面品质：还行。 跑分评测：还行。 运行速度：还行。 游戏效果：玩cf掉帧太厉害，其他现在无压力。
782	3	包装保护：无损 外形外观：一般 画面品质：还行 游戏效果：流畅 运行速度：快 刚买完才几天就降价了
783	3	下单第二天给降俩百，从七伍到七弎，的确会做生意，您厉害，我服
784	3	性能还行，但这蓝牙我是真的服，能用好的都是人才
785	3	包装保护：完好 外形外观：还行就是感觉材质有点差 运行速度：很快，没有打游戏测试呢 i5的是没有键盘底光的，17才有
786	3	硬件不错，不过这个价位还塑料感十足，没买几天就降价，之前的京东哪去了？
787	3	玩游戏还是偶尔卡顿，其他都还可以，客服很有耐心讲解，但是，我留言没有及时回复 外形外观：个人觉得OK 画面品质：个人觉得OK 运行速度：一般 游戏效果：偶尔卡顿 包装保护：个人觉得OK 跑分评测：还行吧
788	3	运行速度：速度有点慢 跑分评测：机子特别容易发热，声音也特别响，经常提醒我cpu温度异常，建议对硬件全面清灰? 外形外观：还好， 画面品质：?可以
789	3	外形外观：全身塑料壳看上去很廉价 没有键盘灯，光线不好空间玩电脑打字真的烦，看不清楚，前置摄像头像素真的特别差， 画面品质：不错，够用 游戏效果：不错，够用 运行速度：不错，够用
790	3	打游戏有时候帧率50-60，有时候100多，整体还行吧 跑分评测：147500 外形外观：不错 包装保护：一般 运行速度：开机挺快 画面品质：要开的挺低才能流畅 游戏效果：还好
791	3	包装保护：保护的挺好的 画面品质：画质挺好的 运行速度：速度还行，就是容易热 真的啥都没有，连给电脑充电的时候，都显示电脑适配器功率检测不到，但愿能正常充电 另外客服真的不咋地
792	3	包装保护：简陋 外形外观：简约大气 画面品质：中规中矩，符合这个价钱 跑分评测：刚开机Ｇ模式跑分32万，用了3天后跑分32万 运行速度：开机12秒，还可以 游戏效果：游戏运行流畅，就是排风扇声音太大
793	3	包装保护：一般 外形外观：挺好 画面品质：还可以 跑分评测：没跑 运行速度：还行 游戏效果：很流畅    已经用了有一段时间了，基本上都还行，就是偶尔有时候会卡顿黑屏，不知道是什么原因
794	3	整体还行，售后好评，但是散热效果实在差劲，如果有机会再选的话会入y7000
795	3	电脑很不错，玩游戏也很流畅，就是有时候有点小问题，加载闪退之类的，还有就是AWCC更新比较麻烦 游戏效果：很不错，大型游戏基本没什么问题，apex在60~110帧，lol在100帧左右
796	3	声音真的很大，并且为什么老是闪屏。不过速度还是可以的
797	3	外形外观：电脑盖章外面很容易留手印，还不太好擦。 画面品质：还不错。 运行速度：还行 其他都还好，主要我也不玩什么大型游戏。不过，抢网能力真是爆炸，我们宿舍路由器只要别人下载个东西或者看个视频，我这电脑网速就没超过10Kb每秒。真是令人头大，给他们限速了之后我的网速仍然是个位数。可能和我买回来不久用Dell自带的优化优化了网络有关系&hellip;&hellip; 顺便说一下，物流特别快。
798	3	包装保护：看到感觉慌的一批 外形外观：电脑外观还行 画面品质：看图  漏光严重  严重影响我的正常使用 跑分评测：还没有测过 运行速度：不要怀疑蛮快的 就是开机速度一般   游戏效果：目前主流游戏都能带的起来 不错
799	3	外形外观：好  包装保护：没有破损 画面品质：很好 跑分评测：鲁大师40万 运行速度：很快 游戏效果：不卡，非常好  风扇声音巨大，类似飞机起飞。忍受能力因人而异，cpu温度一般保持在70℃到90℃。
800	3	今天刚拿到手，材质不好，塑料壳，配置挺高，性价比挺好。
801	3	性价比挺高，但是缺点也很明显，没有背光，出风口对着屏幕吹？？？
802	3	我只能说散热不行，其它的都还行，运行速度也很快
803	3	跑分评测：跑分三十七八万吧    挺好 运行速度：不像是高配所表现出来亚子  稍微带点卡顿  无论是浏览网页  还是游戏   视屏   游戏效果：整体表现不错   就是细节处理不到位   游戏画面有抖动现象 难道是144屏？  不知道是不单单我遇到 外形外观：整体外观不错  个人比较喜欢   因人而异吧      包装保护：比较随意吧   怎么说也是个一线品牌吧 画面品质：心酸   不知道该怎么说   浏览网页下拉的时候如果速度稍微快点   屏幕中间出现画面撕裂
804	3	还行吧，玩游戏挺快，就是总蓝屏，莫名其妙，不知道什么原因
805	3	电脑配置不错，就是小毛病特别多，经常都是点开应用迟钝反应慢。
806	3	没有赠品，连电脑包都没有，电脑还可以，挺好看的，戴尔品牌不错
807	3	运行速度：还能接受，是属于比较快的类型，这一点很不错。 跑分评测：38万分，跑分的过程我以为电脑要炸了，温度直升100，报警，声音大的一批。 外形外观：个人认为一般，这属于个人审美问题，可能别人觉得好看吧。 游戏效果：打英雄联盟效果可以，没有卡顿，但是有噪音，呼呼的那种。 听噪音大小的话看我发的视频，大小自行判断，所以综合来讲，我给3分。最后京东物流的速度真不是吹的，三分里有1分打给物流。
808	3	包装保护：保护很好，纸箱保护 外形外观：外观还不错，窄边框，144hz 画面品质：画面144hz没有问题， 运行速度：16G运行，1T固态，运行流畅，够用,最大的问题就是散热，不玩游戏有时候还热，散热跟不上，风扇的噪音也大 游戏效果：正常 lol，吃鸡这些游戏都轻松运行， 跑分评测：大师 跑分38w-40w，很不错，
809	3	选了74色域的，结果发现看电影还没有手机清晰，送货速度蛮快点，夜晚下的单，第二天上午就到了，就是包装太简陋了
810	3	包装保护：真的简陋，，，就一个小壳子 外形外观：还是可以的，键盘不能发光.... 画面品质：游戏本画质好  跑分评测：28万出头 运行速度：运行流畅，温度高，久了会卡顿 游戏效果：效果，吃鸡够了。。看图片。  买的是裸机，在宿舍玩比较方便。 客服一般般，基本很忙的那种。
811	3	物流，包装，外观，态度，画质都还可以，就是让我看到10月8日有个上次修改者是什么意思，怀疑。
812	3	电脑回来有一个多星期了感觉还一般，速度也还可以也有散热器挺好的，就是不送鼠标键盘耳机怪不得劲的，客服服务也非常有耐心。总之呢不好意思给不了5星
813	3	自带内存有点小 其他道没什么问题 发货还是蛮快的 比较喜欢 哈哈哈哈哈哈哈哈哈哈哈哈?
814	3	整体还是不错，就是系统只支持win10很多软件不兼容，为了解决兼容问题搞了一天才把要用的软件解决
815	3	宝贝收到了看着还行，没有提包和鼠标挺难受的。至于性能还在使用中不过现在为止还不错。
816	3	感觉还行吧，专线客户比较给力，刚开始有些小问题都给解决了，无限法则玩不了，最低画质也卡到爆。
817	3	鬼泣5高画质流畅运行，就是散热风容易吹屏幕上。。其他挺好，但是有时候有卡顿，总的来说是这个价位的东西。
818	3	京东的售后物流，戴尔的售后服务都挺好的  电脑也是换了二次，正常听着歌出现了蓝屏 系统自己重启了
819	3	速度很快，鲁大师跑36万多分，性能强大，就是屏幕多处漏光，客服说正常不能处理，比较纳闷
820	3	电脑用的还行，跑分28万，就玩玩地下城，联盟，cf，虽然就是裸机。但是好歹配个使用说明书吧。。。
821	3	特意用了几天来评价，带耳机有电流声，打LOL风扇声音特别大，介意的慎重考虑一下，其他的还不错，运行还流畅。
822	3	外观很好看，配置蛮高的，但是什么都没有送，没有电脑包，我以为买电脑都会配个鼠标键盘什么的，起码得有个电脑包，什么都没有，，但是还是不错的，，，
823	3	鲁大师跑分26万，还可以吧，运行lol流畅fps150以上吧，打穿越卡顿，已经卸载。。。。不过快递包装破损，快递比较慢，一周又降价，给中评
824	3	京东物流，没话说，很快就到了。电脑散热时声音有点大，有时会有点小毛病，客服很耐心的帮助解决了，基本上没有什么问题，玩游戏挺顺畅，鲁大师跑了29万多。
825	3	外观很好，速度流畅度可以，配置同价位很高，风扇声音略大，最大的问题是键盘面温度高，有点虚
826	3	玩游戏很算流畅，不过我很不解的是为什么第一次开机之后会出现蓝屏，问客服客服说不知道?，性能都挺好的散热还行
827	3	没有玩游戏，速度也不错，目前散热很好。 不好的是配置的操作系统，上家庭版不如加个乌班图系统更有技术含量。以后是否系统按用户定制服务那就比较完整了。纯粹个人意见！
828	3	整体感觉不错，csgo吃鸡无压力。运行流畅。但是有缺点就是散热口的位置不好，无法装抽风式的散热器。
829	3	电脑稳定性还可以，屏幕清晰，可以运行视频、图片软件。 用的第三次无线图标出现带感叹号的黄标（无法去除），网络还正常。
830	3	缺点：做工差了点，有时候风扇声音有点大。 优点：系统流畅，外观漂亮，配置不错。 给快递小哥好评，因为快递是代签，快递小哥打了好几次电话确定我是否收到。这很负责。
831	3	收到有一周多了，自己试了试，很不错，物有所值。京东快递小哥更是给力，头一天晚上下的单，第二天午后就收到了。这款笔记本电脑我关注了很长时间，优惠到一定程度果断出手。配置，颜值，价格，我都很满意！好评必须的。
832	3	外观挺好看的，不过没有键盘背光挺差劲的，开启游戏模式之后声音特别大，散热效果真的差，光是下载点软件就很热了！玩游戏还可以，运行速度挺快的
833	3	性能不错  外观喜欢  就是有滋滋的声音  特别难受  键盘不舒服  没有hp好一点
834	3	缺点：散热严重，打游戏不稳定，外星人控制中心一直打不开，问客服也没回（我很生气！） 优点：开机速度快，运行一般的应用很流畅 综合：此价位值得购买，性价比挺高
835	3	真.裸机，还有，第二天就蓝屏，磁盘只有一个磁盘，还要自己分盘，中评不过分吧，不过其他都还好，也还算满意吧，之后在用用，有后续再补。
836	3	整体来说还可以，外观也还不错，包装挺简陋的。打游戏都不在话下，都挺流畅的。就是散热不太行，风扇声音也比较大。还有就是屏幕漏光，尤其是黑屏的时候特别明显。咱也不知道是不是质量问题。其他方面也都挺好。
837	3	大师跑分38万，暗黑三全开帧数100以上，效果不错，就是温度受不了，不开游戏50&mdash;60度，开了游戏刷刷的上去，几秒破百，笔记本中的兰博基尼，打算买包培根边玩游戏边烧烤，外加半打啤酒BBQ
838	3	电脑收到了，比想象中要重，其他的还可以，office还未装，只是觉得内存占用太多，刚刚开机就占了40左右，觉得不正常。之后还会来评价。
839	3	还可以吧 凑活用 跑分28W 性能还是可以的 缺点 没有键盘灯 整个笔记本没有一处灯 不送鼠标 不送键盘 不送键盘包 电池还算耐用 G模式降温还是可以的 总之还行
840	3	外星人智控中心真的难用
841	2	游戏效果：一般 运行速度：很卡
842	2	游戏效果：不能启动英雄联盟
843	3	运行速度：慢 包装保护：一般 跑分评测：18000
844	2	跑分评测：320000 会蓝屏 偶尔卡顿
845	2	京东服务不错，电脑是二手的。
846	3	跑分评测：21W 运行速度：一般 游戏效果：lol平均100fps
847	3	包装保护：一般般 外形外观：还可以 运行速度：不咋地啊
848	2	偶尔出个小毛病挺烦人的
849	3	画面品质：屏幕有一个色斑 跑分评测：28w 包装保护：纸箱
850	3	正在试用，不知道效果怎么样。
851	2	跑分评测：30W，勉强可以
852	3	画面品质：一般吧
853	2	用2天就出毛病了
854	2	不错不错不错吧吃
855	3	有时候系统会出错。
856	3	包装保护：没带电脑包
857	3	还行吧刚到 ，过两天再来评价
858	3	运行速度：第二天就卡顿   不知道啥原因  别的还行
859	2	没几天就这样子，正常使用
860	2	包装保护：一般 外形外观：一般 画面品质：一般 跑分评测：差 游戏效果：一般 运行速度：一般
861	3	游戏效果：一般般
862	3	将就一下，一般般啦，用以后再看
863	3	包装保护：还行 外形外观：一般 画面品质：一般 跑分评测：一般 运行速度：一般 游戏效果：一般
864	2	跑分评测：发热是真的不错，又快又烫 运行速度：排风的声音赶上台风了，谁买谁知道
865	2	拿回来的时候边框磨损 但是京东已给解决方案
866	3	买第一次鼠标倾斜。换新不是很快。正在体验中
867	2	运行速度：烂到爆，卡死了 外形外观：还行 包装保护：挺好的 画面品质：挺好的
868	2	怎么说呢，性价比高，但是我真的相信一分钱一分货
869	3	还可以可惜没有电脑袋子 不便于携带
870	3	暂时还没有什么问题，先用一段时间再说
871	3	运行速度：还行吧，装了AE  PR  PS  之后感觉有点卡? 画面品质：一般般
872	2	运行速度：一般 外形外观：还好 画面品质：不好 包装保护：可以 跑分评测：将就 游戏效果：极差
873	3	100g的c盘，，，买的时候不懂，你们自己看着买吧，我用着不够用 跑分评测：37万
874	3	跑分评测：290000  目前发现除了原装家庭版系统，其他系统（win 10）驱动冲突，装机就蓝屏！
875	2	电脑这样，一般般吧，买回来试试看吧
876	2	非常的喜欢，质量也不错！性能也很好
877	2	东西很好。掉价很快！！！！！！
878	2	优惠价买    赠品无
879	2	包装保护：简单 外形外观：好看 画面品质：清楚 跑分评测：没看 运行速度：挺快 游戏效果：一般
880	3	第一次买笔记本，先用一段时间看看吧
881	3	用ps为什么一闪一闪的
882	3	还没用就更换了一台新的！质检怎么检验的？=_=
883	2	用了一段时间，总体还行。就是今天突然。。。
884	2	包装保护：包装还好，保护的不错 外形外观：外美形观，屏幕的外观也不错，挺好看的
885	2	刚买第二天就降了30&hellip;&hellip;
886	3	跑分评测：一般般只有14w，不知道评论区哪来的20，30w，性能模式打开要好久不好用
887	3	包装保护：还可以 跑分评测：不知道 外形外观：挺好 运行速度：一般般 画面品质：一般般 游戏效果：不怎么样
888	3	电脑好鸡肋
889	2	包装保护：简陋，8500的东西都舍不得好好包一下? 外形外观：凑合 画面品质：还行 跑分评测：非常厉害跑了40多万 运行速度：凑合 游戏效果：凑合
890	2	呵呵了，这电脑
891	2	也就那样。
892	3	热
893	2	呵呵呵呵
894	2	运行速度：慢
895	2	运行速度：不好
896	3	也就那样吧
897	3	不多说看图，
898	2	最近老是蓝屏
899	3	还可以,一般般
900	2	好多小毛病
901	3	裸机。。。。
902	3	才到手，先用下。
903	3	感觉一般
904	3	蓝屏让我害怕
905	2	卡白屏
906	2	已经开始卡了
907	3	还行吧就那样
908	2	温度 是真的高 随便玩一下cpu温度就90+
909	2	还行，就是听说打地下城都卡，不过我是用成商务本的
910	3	我觉得⑧太行，能用就是
911	2	包装保护：包装不错 外形外观：外观也不错 画面品质：画质不是很好 游戏效果：键盘灯都没有，晚上打游戏慎重
912	3	什么都没开，加速器就43%
913	3	什么都不送 ?   还没有分盘 但是电脑还行吧
914	2	质量没有问题，2分是给电池，2小时game over
915	3	感觉一般吧
916	2	快递速度快，用了几天感觉还算流畅，但鲁大师跑分每次都是一万三一万四左右，玩运行不算大的游戏还很卡最后闪退。 跑分评测：特不行
917	3	暂时还可以，我没怎么看，安装一些软件之后再看吧
918	2	散热性能不好，问客服可还是正常90多&deg;打游戏你说正常么。
919	3	今天到手应该是20左右天吧，今天早上打开放了一首歌，就蓝屏了！可怕！
920	2	包装保护：感觉是被拆开过得一样，外包装不是标签封口。 外形外观：外观也就那样吧 画面品质：不是很好， 跑分评测：还没跑 运行速度：挺好的，不错， 游戏效果：戴尔热处理一直不行
921	3	感觉什么都加载好慢&hellip;&hellip;开个锁都久
922	2	包装保护：很好 外形外观：不错 画面品质：可以 跑分评测：鲁大师36万 运行速度：我的是i7 1660ti总感觉不是那么快 在PS里新建一个文件都得加载6、7秒，按理说不应该 ，还时不时的卡住，我也是服了！ 游戏效果：暂时还没下载游戏
923	3	G模式按下之后几秒就自动关了，一定要开外星人游戏中心，之前那台都不用
924	3	还没怎样用  感觉风扇的噪音比较大   过段时间在家评论
925	2	跑分跑了28万感觉还不错  ，可是没几天突然就蓝屏了。难受！
926	2	包装保护：还行 外形外观：好 画面品质：好 跑分评测：一般 运行速度：一般 游戏效果：一般 看评论说会蓝屏，买到现在也终于蓝屏了一次了，而且死机了，棒棒哒
927	2	也就那样 死机  cpu温度高
928	2	裸机&hellip;连自带鼠标都没有&hellip;扎心  低配没有键盘灯&hellip;扎心
929	2	用的还可以，就是当天还好好，第二天再开机就突然就没声音了
930	2	选的送鼠标里面也没有，你看见评论可以给我解决一下
931	2	外观确实好，关键电脑运行确实不流畅，刚买回来就卡 ，就给个二星吧
932	2	这就是所谓的512G吗？?呵呵。内存缩水，但是话说回来电脑还是挺好用的?
933	3	配置可以 但有些热 散热只能开启强制 电池实在可悲 其它后续试验
934	2	电脑耗电很快，外观还可以，运行速度也还行，就是用电太快了吧
935	3	已经退了，内存2??4，显卡买的时候gtx1660ti结果到货后一天直接主页变成1660tiM&hellip;&hellip;显卡，不说了一线品牌就这样了
936	2	开始觉得还不错，用了十天左右  电脑使用时会有滋滋的声音
937	2	可能我是小白不会用吧，各种问题，如没有声音，黑屏&hellip;微笑&hellip;真的恼火
938	3	开机CPU55℃！正常吗？
939	3	不玩游戏的话用着还行，进英雄联盟界面瞬间CPU温度就升到了95℃左右。警报就开始响了。
940	3	CPU温度高的吓人。。。。
941	2	包装保护：包装到烂了！还有水！ 外形外观：外观还行，但是电脑机身手感不好，键盘设置可以 画面品质：一般
942	2	讲真的，用来打剑网三卡的厉害，中画质还特卡&hellip;&hellip;&hellip; 后悔买这配置了，早知道&hellip;&hellip;
943	2	wegame检测显卡1GB？？？
944	2	显卡与购入是不对，吃鸡高特效也就三十几帧，要144刷新的屏干嘛。以退。
945	3	还可以 吧，用了几天来评论的，声音有点大，我平常也不玩什么大型游戏，不知道运行游戏怎么样。
946	2	讲真的，东西不错，物流也还好，就是配套设施真的抠门，最起码电脑包和鼠标应该给一个吧，就好比出去吃碗牛肉面，结果不给葱花不给辣椒&hellip;&hellip;客服，问了基本都是电脑回的。
947	2	自己已经快进化到自己修电脑的大神了。。。 无限重装各种软件才能保证正常功能 有钱的人还是移步吧 没钱但不嫌麻烦的人还是可以考虑下的
948	3	才开机注册就死机、一直响、后边解决了；cad制图打开有卡顿、卡死、游戏还没上手、不知道效果咋样、希望可以吧&hellip;&hellip;
949	2	配置还可以，运行很流畅，对得起这个价格，但是没有超过预期。其它的都还好，最不好的就是散热，就看个直播那小风扇转的呼呼直响，声音太大了
950	2	配置还好，打游戏lol守望些高画质60帧，gta5之类的就那个了，侧重于gpu散热，cpu就能煮鸡蛋包熟的那种了，我打个守望中画质40分钟左右数字键盘就烫手了，wsad那边就正常温度，不过45色域和72色域差不多，尤其是打激烈快速的游戏（守望屁股）
